"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A","MANUAL_DB","SUBPANEL","COLOCATED_CD_RMRS","CONDCHNGCD_RMRS","FUTFORCD_RMRS","MANUAL_NCRS","MANUAL_NERS","MANUAL_RMRS","PAC_ISLAND_PNWRS","PLOT_SEASON_NERS","PRECIPITATION","PREV_MICROPLOT_LOC_RMRS","PREV_PLOT_STATUS_CD_RMRS","REUSECD1","REUSECD2","REUSECD3"
"73609710010538","73587218010538","1320622010538","",2006,50,3,1,605,2,,2006,10,20,,1,1,,,44.03742,-73.231996,150,,,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2158,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73608030010538","73587218010538","1320622010538","",2006,50,3,1,627,1,,2006,10,19,9.9,1,115,4,0,43.905425,-73.276791,310,2,2,3,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2042,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609522010538","73587218010538","1320622010538","",2006,50,3,1,667,1,,2006,2,28,,1,1,5,0,44.245012,-73.09187,910,,,2,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2157,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609938010538","73587218010538","1320622010538","",2006,50,3,1,696,1,,2006,9,26,,1,1,6,4,44.113856,-73.065413,1930,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610272010538","73587218010538","1320622010538","",2006,50,3,1,704,1,,2006,10,18,,1,1,7,0,43.983113,-72.913354,2440,,,3,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609433010538","73587218010538","1320622010538","",2006,50,3,1,711,1,,2006,3,9,,1,1,5,0,43.898561,-73.300335,330,,,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2042,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609661010538","73587218010538","1320622010538","",2006,50,3,1,813,2,,2006,10,20,,1,1,,,44.141064,-73.117455,400,,,3,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609016010538","73587218010538","1320622010538","",2006,50,3,1,816,1,,2006,10,19,,1,1,6,0,44.016718,-72.823732,1920,,,3,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609163010538","73587218010538","1320622010538","",2006,50,3,1,900,1,,2006,10,18,,1,1,7,0,43.8961,-72.912466,2400,,,3,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1926,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73608236010538","73587218010538","1320622010538","",2006,50,3,1,901,1,,2006,12,5,8.2,1,115,5,0,44.049919,-73.172281,360,2,2,3,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2158,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73608332010538","73587218010538","1320622010538","",2006,50,3,1,976,1,,2006,9,28,9.8,1,115,5,0,43.894515,-73.146667,440,2,2,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2042,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609859010538","73587218010538","1320622010538","",2006,50,3,1,1023,1,,2006,10,19,,1,1,5,1,43.96606,-72.98294,1640,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73608111010538","73587218010538","1320622010538","",2006,50,3,1,1082,1,,2006,3,7,7.5,1,115,5,0,44.176155,-73.131145,720,2,2,2,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2157,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609743010538","73587218010538","1320622010538","",2006,50,3,1,1235,1,,2006,9,5,,1,115,4,1,43.969873,-73.039472,1400,,,3,3,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73609677010538","73587218010538","1320622010538","",2006,50,3,1,1359,2,,2006,2,27,,1,1,,,44.219254,-73.265683,100,,,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2157,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73608419010538","73587218010538","1320622010538","",2006,50,3,1,1422,1,,2006,3,8,8.7,1,115,7,4,44.022804,-73.046475,2300,2,2,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73607961010538","73587218010538","1320622010538","",2006,50,3,1,1492,1,,2006,3,2,7.5,1,115,3,0,43.9852,-73.288378,330,2,2,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2158,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"161397890010661","73587218010538","1320622010538","",2006,50,3,1,1515,2,,2007,7,3,,1,1,,,44.094922,-73.38587,140,,,3,3," 211Ec",5000,3,,1,"",2008-07-03,"10661","",2019-07-12,"126144","OFFSET",,2158,2,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3.1,,"",,,"",,,,
"73611022010538","73587218010538","1320623010538","",2006,50,3,3,156,1,,2006,11,15,9.4,1,115,3,0,42.802798,-73.041393,1910,2,2,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1702,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611907010538","73587218010538","1320623010538","",2006,50,3,3,243,1,,2006,7,10,,1,115,7,0,43.131919,-72.974856,2300,,,3,3,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1814,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73612150010538","73587218010538","1320623010538","",2006,50,3,3,312,1,,2006,10,18,,1,1,7,0,43.23112,-72.942934,2950,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1814,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610703010538","73587218010538","1320623010538","",2006,50,3,3,415,1,,2006,10,18,9.3,1,115,7,0,42.949326,-73.072486,2470,2,2,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73612936010538","73587218010538","1320623010538","",2006,50,3,3,511,1,,2006,10,18,,1,1,5,1,42.868168,-73.022394,2240,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1702,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611406010538","73587218010538","1320623010538","",2006,50,3,3,545,1,,2006,10,22,,1,1,7,0,43.01287,-73.004918,2420,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611660010538","73587218010538","1320623010538","",2006,50,3,3,553,1,,2006,10,19,,1,1,5,4,42.857737,-73.138246,1930,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1816,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611523010538","73587218010538","1320623010538","",2006,50,3,3,556,1,,2006,10,20,,1,1,5,0,42.894772,-73.067184,2330,,,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73613049010538","73587218010538","1320623010538","",2006,50,3,3,619,1,,2006,10,23,,1,1,7,0,43.034642,-73.207537,2280,,,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610808010538","73587218010538","1320623010538","",2006,50,3,3,622,1,,2006,10,21,9.4,1,115,7,0,43.233748,-73.029318,1930,2,2,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1814,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610595010538","73587218010538","1320623010538","",2006,50,3,3,628,3,2,2006,11,27,9.6,1,115,,,43.131871,-73.084087,750,2,2,3,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,1,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73612563010538","73587218010538","1320623010538","",2006,50,3,3,688,1,,2006,10,19,,1,1,7,0,42.96657,-73.081421,2900,,,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610611010538","73587218010538","1320623010538","",2006,50,3,3,693,1,,2006,10,18,9.4,1,115,2,0,42.875261,-72.929206,1670,2,2,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1702,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610915010538","73587218010538","1320623010538","",2006,50,3,3,714,1,,2006,12,12,9.6,1,115,5,0,42.818978,-72.963502,2200,2,2,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1702,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611753010538","73587218010538","1320623010538","",2006,50,3,3,752,1,,2006,12,12,,1,1,5,1,43.256829,-73.173459,1770,,,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1929,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73612362010538","73587218010538","1320623010538","",2006,50,3,3,757,1,,2006,10,19,,1,1,8,0,43.110406,-73.043844,2280,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73612823010538","73587218010538","1320623010538","",2006,50,3,3,835,1,,2006,10,20,,1,1,5,0,42.900233,-72.962218,2100,,,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1702,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73612664010538","73587218010538","1320623010538","",2006,50,3,3,1019,1,,2006,10,21,,1,1,7,0,42.970732,-73.121257,3280,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611305010538","73587218010538","1320623010538","",2006,50,3,3,1089,1,,2006,10,23,,1,1,2,1,43.151386,-72.923977,1500,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1814,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610687010538","73587218010538","1320623010538","",2006,50,3,3,1136,2,,2006,11,14,9.5,1,115,,,42.953874,-73.242986,730,2,2,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1930,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611644010538","73587218010538","1320623010538","",2006,50,3,3,1150,2,,2006,11,27,,1,1,,,43.000542,-73.198407,1020,,,3,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611154010538","73587218010538","1320623010538","",2006,50,3,3,1210,1,,2006,11,30,,1,1,5,1,43.194583,-72.880023,1660,,,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1814,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611808010538","73587218010538","1320623010538","",2006,50,3,3,1308,1,,2006,11,29,,1,1,5,0,43.227714,-73.205665,1990,,,3,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1929,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73611138010538","73587218010538","1320623010538","",2006,50,3,3,1365,2,,2006,11,28,9.5,1,115,,,43.106161,-73.127299,630,2,2,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1815,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73610500010538","73587218010538","1320623010538","",2006,50,3,3,1443,1,,2006,11,28,9.4,1,115,7,1,42.75924,-73.198153,1520,2,2,3,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1816,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73612259010538","73587218010538","1320623010538","",2006,50,3,3,1475,1,,2006,11,28,,1,1,6,1,43.184208,-72.989422,2170,,,2,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1814,1,4,,"2",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73617051010538","73587218010538","1320624010538","",2006,50,3,7,52,1,,2007,3,1,,1,1,5,0,44.30243,-73.163865,380,,,3,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2157,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616954010538","73587218010538","1320624010538","",2006,50,3,7,374,1,,2006,4,19,,1,1,3,5,44.498268,-73.22363,100,,,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2274,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73615677010538","73587218010538","1320624010538","",2006,50,3,7,376,1,,2006,11,27,9.4,1,115,1,0,44.464669,-72.910418,960,2,2,2,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616611010538","73587218010538","1320624010538","",2006,50,3,7,379,1,,2006,4,18,7.6,1,115,6,1,44.168046,-72.953511,2010,2,2,2,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2041,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73615770010538","73587218010538","1320624010538","",2006,50,3,7,493,2,,2006,4,4,9.4,1,115,,,44.278146,-73.244047,190,2,2,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2157,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73615821010538","73587218010538","1320624010538","",2006,50,3,7,583,2,,2006,11,30,10,1,115,,,44.444846,-73.110513,420,2,2,3,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73615837010538","73587218010538","1320624010538","",2006,50,3,7,679,1,,2006,12,7,9.4,1,115,3,0,44.430742,-73.117722,650,2,2,2,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73615804010538","73587218010538","1320624010538","",2006,50,3,7,717,2,,2006,3,13,9.3,1,115,,,44.653245,-73.119455,410,2,2,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2273,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73617083010538","73587218010538","1320624010538","",2006,50,3,7,803,1,,2006,4,25,,1,1,5,0,44.360385,-73.20122,220,,,2,," 211Ec",5000,3,,7,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2157,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616716010538","73587218010538","1320624010538","",2006,50,3,7,879,1,,2006,4,17,8.8,1,115,2,2,44.347523,-72.984879,890,2,2,2,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2040,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616021010538","73587218010538","1320624010538","",2006,50,3,7,890,1,,2006,11,30,9.4,1,115,5,1,44.574389,-72.970082,1300,2,2,3,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616388010538","73587218010538","1320624010538","",2006,50,3,7,953,1,,2006,4,24,8.8,1,115,1,0,44.551377,-72.839949,1830,2,2,2,,"M211Ca",5000,3,,7,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616831010538","73587218010538","1320624010538","",2006,50,3,7,1010,2,,2006,11,29,,1,1,,,44.493476,-73.009792,530,,,3,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616152010538","73587218010538","1320624010538","",2006,50,3,7,1134,1,,2006,4,26,9.4,1,115,5,4,44.57233,-73.040742,520,2,2,2,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73615949010538","73587218010538","1320624010538","",2006,50,3,7,1191,1,,2006,4,20,9.4,1,115,5,0,44.627788,-72.962821,700,2,2,2,," 211Ed",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2155,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616518010538","73587218010538","1320624010538","",2006,50,3,7,1205,1,,2006,11,29,10,1,115,6,0,44.514851,-72.849593,1610,2,2,3,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616847010538","73587218010538","1320624010538","",2006,50,3,7,1269,1,,2006,4,27,,1,1,6,0,44.419771,-72.95374,830,,,2,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2156,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73615787010538","73587218010538","1320624010538","",2006,50,3,7,1299,2,,2006,11,29,10,1,115,,,44.526691,-73.194102,190,2,2,3,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2274,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73616271010538","73587218010538","1320624010538","",2006,50,3,7,1440,1,,2006,12,4,10,1,115,4,2,44.328208,-72.960053,1070,2,2,3,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2040,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73587220010538","73587218010538","1320624010538","",2006,50,3,7,1495,2,,2006,6,29,,1,1,,,44.598344,-73.222589,160,,,2,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2273,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"161397888010661","73587218010538","1320624010538","",2006,50,3,7,1509,2,,2007,7,3,,1,1,,,44.392166,-73.294546,90,,,3,," 211Ec",5000,3,,1,"",2008-07-03,"10661","",2019-07-12,"126144","OFFSET",,2274,2,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3.1,,"",,,"",,,,
"73598530010538","73587218010538","1320625010538","",2006,50,3,21,53,1,,2006,10,24,,1,1,3,0,43.543834,-72.810585,2250,,,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73598423010538","73587218010538","1320625010538","",2006,50,3,21,108,1,,2006,4,12,8.9,1,115,4,4,43.413276,-73.126142,1000,2,2,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1928,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73599167010538","73587218010538","1320625010538","",2006,50,3,21,198,2,,2006,12,12,,1,1,,,43.585883,-73.147815,1210,,,3,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2043,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73598149010538","73587218010538","1320625010538","",2006,50,3,21,298,1,,2006,10,22,8.1,1,115,6,0,43.636126,-72.761017,1570,2,2,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1812,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73598864010538","73587218010538","1320625010538","",2006,50,3,21,344,1,,2006,4,11,,1,1,5,0,43.325825,-73.028461,1710,,,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1928,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73599337010538","73587218010538","1320625010538","",2006,50,3,21,533,1,,2006,10,23,,1,1,5,2,43.439097,-73.242439,720,,,3,," 221Bb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1928,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73598010010538","73587218010538","1320625010538","",2006,50,3,21,590,1,,2006,10,4,8.1,1,115,5,0,43.798337,-72.796452,1820,2,2,3,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1926,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73598959010538","73587218010538","1320625010538","",2006,50,3,21,602,1,,2006,4,11,,1,1,5,0,43.823941,-72.817118,1860,,,2,,"M211Ca",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1926,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73598663010538","73587218010538","1320625010538","",2006,50,3,21,623,1,,2006,10,22,,1,1,5,0,43.43264,-72.910174,1720,,,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1813,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73599700010538","73587218010538","1320625010538","",2006,50,3,21,761,1,,2006,12,13,,1,1,4,0,43.839356,-73.138102,380,,,3,," 211Ec",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2042,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73599183010538","73587218010538","1320625010538","",2006,50,3,21,777,3,2,2006,4,12,,1,1,,,43.636199,-73.159353,620,,,2,," 221Bb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2043,1,1,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73597498010538","73587218010538","1320625010538","",2006,50,3,21,846,2,,2006,10,24,9.9,1,115,,,43.730416,-73.043625,400,2,2,3,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1927,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73597222010538","73587218010538","1320625010538","",2006,50,3,21,853,1,,2006,10,23,9.2,1,115,5,0,43.664696,-73.293677,230,2,2,2,," 221Bb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,2043,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73598278010538","73587218010538","1320625010538","",2006,50,3,21,918,1,,2006,4,13,9.3,1,115,3,0,43.618664,-72.933101,900,2,2,2,,"M211Cb",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1927,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
"73597762010538","73587218010538","1320625010538","",2006,50,3,21,954,1,,2006,11,30,9.6,1,115,6,0,43.664225,-72.894155,1860,2,2,3,,"M211Cd",5000,3,,1,"",2007-07-20,"10538","",2019-07-12,"126144","OFFSET",,1927,1,4,,"1",6,4,"","",,,,,,,,,8,0,,,,,3,,"",,,"",,,,
